Make,Price,Year,Kilometer,Fuel Type,Transmission,Location,Owner,Seller Type,Engine,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Max Power bhp,Max Torque Nm,Height_yj,Price_yj
Hyundai,750000,2017,72000,Diesel,Manual,Chennai,First,Individual,1396.0,FWD,3995.0,1760.0,1555.0,5.0,45.0,89.0,220.0,-1.1102230246251565e-16,-0.151035978067518
Mercedes-Benz,4150000,2019,8000,Diesel,Automatic,Delhi,First,Individual,1950.0,RWD,4686.0,1810.0,1442.0,5.0,66.0,192.0,400.0,-1.5543122344752192e-15,1.641117673008814
Mercedes-Benz,1750000,2015,99000,Diesel,Automatic,Chennai,Second,Individual,2143.0,FWD,4417.0,1804.0,1494.0,5.0,50.0,134.0,300.0,-8.326672684688674e-16,0.7893418068731054
Mahindra,944999,2019,88000,Diesel,Manual,Hyderabad,First,Individual,1493.0,RWD,3995.0,1795.0,1817.0,7.0,60.0,100.0,240.0,1.6930901125533637e-15,0.11645062689823694
Ford,4100000,2021,19000,Diesel,Automatic,Hyderabad,First,Individual,1996.0,AWD,4903.0,1869.0,1837.0,7.0,80.0,168.0,420.0,1.7486012637846216e-15,1.629848872744509
MG,1750000,2021,33000,Petrol,Automatic,Ahmedabad,First,Individual,1451.0,FWD,4655.0,1835.0,1760.0,5.0,60.0,141.0,250.0,1.3877787807814457e-15,0.7893418068731054
Maruti Suzuki,811000,2018,44153,Diesel,Manual,Patna,First,Individual,1248.0,FWD,4395.0,1735.0,1690.0,7.0,45.0,89.0,200.0,9.992007221626409e-16,-0.059578097639248505
Hyundai,725000,2016,42000,Diesel,Manual,Ludhiana,First,Individual,1582.0,FWD,4375.0,1700.0,1475.0,5.0,43.0,126.0,260.0,-1.0547118733938987e-15,-0.19099512632184237
Tata,1485000,2020,10000,Other,Automatic,Mumbai,First,Individual,1498.0,FWD,3993.0,1811.0,1606.0,5.0,50.0,116.0,200.0,3.608224830031759e-16,0.6155787468825861
Hyundai,650000,2017,49422,Petrol,Automatic,Pune,First,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,81.0,114.0,-4.996003610813204e-16,-0.3209832210735394
MG,1925000,2021,19000,Petrol,Automatic,Mumbai,First,Corporate,1451.0,FWD,4720.0,1835.0,1760.0,6.0,60.0,141.0,250.0,1.3877787807814457e-15,0.8884128683360502
Honda,590000,2015,75258,Petrol,Automatic,Mumbai,First,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,117.0,145.0,-8.049116928532385e-16,-0.4379195190543026
Hyundai,495000,2019,46000,Other,Manual,Agra,First,Individual,1086.0,FWD,3610.0,1645.0,1560.0,5.0,60.0,58.0,84.0,-5.551115123125783e-17,-0.6539173316657143
Maruti Suzuki,695000,2016,68921,Diesel,Manual,Hyderabad,First,Individual,1248.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,74.0,190.0,-7.494005416219807e-16,-0.24106818479651262
Hyundai,799000,2018,79800,Diesel,Manual,Karnal,First,Individual,1582.0,FWD,4375.0,1700.0,1475.0,5.0,43.0,126.0,260.0,-1.0547118733938987e-15,-0.07693770896116159
Volkswagen,325000,2013,53000,Petrol,Manual,Meerut,Second,Individual,1198.0,FWD,3970.0,1682.0,1453.0,5.0,45.0,74.0,110.0,-1.3600232051658168e-15,-1.1933249721145225
Mahindra,1190000,2018,59000,Diesel,Manual,Patna,First,Individual,2179.0,RWD,4456.0,1820.0,1995.0,7.0,60.0,120.0,280.0,2.3037127760972e-15,0.37490351743557665
Maruti Suzuki,750000,2021,58000,Petrol,Manual,Varanasi,First,Individual,1197.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,83.0,115.0,-7.494005416219807e-16,-0.151035978067518
Toyota,3470000,2018,62152,Diesel,Automatic,Mumbai,First,Individual,2755.0,AWD,4795.0,1855.0,1835.0,7.0,80.0,174.0,450.0,1.7486012637846216e-15,1.4728224238463794
Hyundai,1075000,2019,28000,Petrol,Automatic,Chennai,First,Individual,998.0,FWD,3995.0,1770.0,1605.0,5.0,45.0,118.0,172.0,3.608224830031759e-16,0.26196962565685
Hyundai,650000,2019,15000,Petrol,Automatic,Chandigarh,First,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,81.0,114.0,-4.996003610813204e-16,-0.3209832210735394
Honda,425000,2014,53610,Petrol,Manual,Gurgaon,Second,Individual,1198.0,FWD,3990.0,1680.0,1505.0,5.0,35.0,87.0,109.0,-6.661338147750939e-16,-0.845788031380526
Nissan,445000,2014,75000,Diesel,Manual,Delhi,First,Individual,1461.0,FWD,4331.0,1822.0,1671.0,5.0,50.0,84.0,200.0,8.604228440844963e-16,-0.7874937995020878
Maruti Suzuki,1225000,2022,16000,Petrol,Manual,Delhi,First,Individual,1462.0,FWD,4445.0,1775.0,1700.0,6.0,45.0,103.0,138.0,1.0547118733938987e-15,0.4068254571736148
Audi,1350000,2015,60000,Diesel,Automatic,Delhi,First,Individual,1968.0,FWD,4456.0,1796.0,1416.0,5.0,50.0,141.0,320.0,-1.970645868709653e-15,0.5128994949373513
Volkswagen,345000,2011,101923,Petrol,Manual,Bangalore,Second,Individual,1498.0,FWD,4370.0,1770.0,1545.0,5.0,50.0,116.0,200.0,-2.498001805406602e-16,-1.1148426998791
Mercedes-Benz,1450000,2014,45000,Diesel,Automatic,Ranchi,First,Individual,2143.0,RWD,4596.0,1770.0,1447.0,5.0,66.0,170.0,400.0,-1.4710455076283324e-15,0.5900098480918764
Toyota,2749000,2017,120000,Diesel,Automatic,Faridabad,First,Individual,2755.0,AWD,4795.0,1855.0,1835.0,7.0,80.0,174.0,450.0,1.7486012637846216e-15,1.2474663945785498
Hyundai,141000,2009,56400,Petrol,Manual,Jamshedpur,Third,Individual,1086.0,FWD,3565.0,1525.0,1590.0,5.0,35.0,62.0,96.0,2.220446049250313e-16,-2.3612072475733474
Hyundai,1375000,2017,70000,Diesel,Automatic,Bangalore,First,Individual,1582.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,126.0,265.0,5.551115123125783e-16,0.5327723265521661
Toyota,1825000,2016,82567,Diesel,Manual,Bangalore,First,Individual,2393.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,148.0,343.0,1.582067810090848e-15,0.8331223104456505
Honda,525000,2015,68244,Diesel,Manual,Other,Second,Individual,1498.0,FWD,3955.0,1694.0,1544.0,5.0,40.0,98.0,200.0,-2.498001805406602e-16,-0.5809425531773481
Hyundai,405000,2018,34000,Petrol,Manual,Hyderabad,First,Individual,814.0,FWD,3495.0,1550.0,1500.0,5.0,32.0,55.0,75.0,-7.494005416219807e-16,-0.9072906537574242
Audi,2550000,2017,36000,Diesel,Automatic,Delhi,First,Individual,1968.0,AWD,4385.0,1831.0,1608.0,5.0,64.0,184.0,380.0,3.608224830031759e-16,1.173204638523504
Honda,875000,2019,36000,Petrol,Manual,Pune,First,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,117.0,145.0,-8.049116928532385e-16,0.0283220974306389
Maruti Suzuki,355000,2014,68005,Petrol,Manual,Ranchi,First,Individual,1197.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,85.0,114.0,-3.885780586188048e-16,-1.0775198255950138
Ford,925000,2018,74797,Diesel,Manual,Udupi,First,Individual,1498.0,FWD,3998.0,1765.0,1647.0,5.0,52.0,99.0,205.0,6.938893903907228e-16,0.09205006779631433
Hyundai,625000,2019,31000,Petrol,Manual,Kanpur,First,Individual,1197.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,82.0,115.0,-6.661338147750939e-16,-0.36815022490054655
Datsun,425000,2020,7520,Petrol,Manual,Bangalore,First,Individual,999.0,FWD,3429.0,1560.0,1541.0,5.0,28.0,67.0,91.0,-2.7755575615628914e-16,-0.845788031380526
Hyundai,550000,2015,58078,Petrol,Manual,Mysore,Second,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,81.0,114.0,-4.996003610813204e-16,-0.5236653086149117
Volkswagen,434999,2014,79081,Diesel,Manual,Delhi,First,Individual,1598.0,FWD,4384.0,1699.0,1466.0,5.0,55.0,103.0,250.0,-1.1934897514720433e-15,-0.8162625930014354
Mercedes-Benz,3500000,2017,72000,Diesel,Automatic,Faridabad,First,Individual,2143.0,AWD,4656.0,1890.0,1639.0,5.0,66.0,168.0,400.0,6.38378239159465e-16,1.4810134856263766
Hyundai,1750000,2022,23000,Petrol,Automatic,Delhi,First,Individual,1353.0,FWD,4300.0,1790.0,1635.0,5.0,50.0,138.0,242.0,5.828670879282072e-16,0.7893418068731054
Chevrolet,475000,2012,74000,Diesel,Automatic,Mohali,First,Individual,1991.0,FWD,4660.0,1870.0,1755.0,7.0,65.0,150.0,320.0,1.3877787807814457e-15,-0.7054213835920488
Hyundai,425000,2015,11628,Petrol,Manual,Kolkata,First,Individual,1197.0,FWD,3995.0,1660.0,1520.0,5.0,43.0,81.0,114.0,-4.996003610813204e-16,-0.845788031380526
Ford,675000,2017,81323,Diesel,Manual,Hyderabad,First,Individual,1498.0,FWD,3998.0,1765.0,1647.0,5.0,52.0,99.0,205.0,6.938893903907228e-16,-0.275836649101891
Maruti Suzuki,675000,2016,50000,Diesel,Manual,Mohali,First,Individual,1248.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,89.0,200.0,6.38378239159465e-16,-0.275836649101891
Audi,1760000,2017,48000,Petrol,Automatic,Delhi,First,Individual,1798.0,FWD,4456.0,1796.0,1416.0,5.0,50.0,178.0,250.0,-1.970645868709653e-15,0.7953013206549531
Maruti Suzuki,730000,2017,80000,Diesel,Manual,Kanpur,First,Individual,1248.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,89.0,200.0,6.38378239159465e-16,-0.18287908916142284
Maruti Suzuki,301000,2011,28513,Petrol,Manual,Ahmedabad,First,Individual,1197.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,85.0,114.0,-3.885780586188048e-16,-1.2950954351134143
Ford,225000,2013,87000,Diesel,Manual,Mohali,First,Individual,1399.0,FWD,3795.0,1680.0,1427.0,5.0,45.0,68.0,160.0,-1.7763568394002505e-15,-1.6910848289565241
Hyundai,185000,2012,55700,Petrol,Manual,Jamshedpur,Second,Individual,814.0,FWD,3495.0,1550.0,1500.0,5.0,32.0,56.0,75.0,-7.494005416219807e-16,-1.966519876417076
Volkswagen,350000,2013,78000,Diesel,Manual,Dehradun,Second,Individual,1598.0,FWD,4384.0,1699.0,1466.0,5.0,55.0,103.0,250.0,-1.1934897514720433e-15,-1.09602958797009
Skoda,1650000,2017,52458,Petrol,Automatic,Mumbai,First,Individual,1798.0,FWD,4861.0,1864.0,1483.0,5.0,66.0,177.0,250.0,-9.71445146547012e-16,0.727526484532319
Tata,395000,2017,46992,Petrol,Manual,Gurgaon,First,Individual,1199.0,FWD,3746.0,1647.0,1535.0,5.0,35.0,84.0,114.0,-3.3306690738754696e-16,-0.9393519344113177
Honda,500000,2016,54440,Petrol,Manual,Mumbai,First,Individual,1199.0,FWD,3955.0,1694.0,1544.0,5.0,40.0,89.0,110.0,-2.498001805406602e-16,-0.6414108178289813
Mahindra,2770000,2019,32000,Diesel,Automatic,Faridabad,First,Individual,2157.0,AWD,4850.0,1960.0,1845.0,7.0,70.0,178.0,420.0,1.7763568394002505e-15,1.2549443653993364
Audi,3125000,2020,28600,Petrol,Automatic,Lucknow,First,Individual,1798.0,FWD,4701.0,1826.0,1427.0,5.0,63.0,170.0,320.0,-1.7763568394002505e-15,1.372396464800247
Kia,2950000,2020,72000,Diesel,Automatic,Chandigarh,First,Individual,2199.0,FWD,5115.0,1985.0,1755.0,7.0,60.0,197.0,440.0,1.3877787807814457e-15,1.3165090548859337
Maruti Suzuki,620000,2016,64906,Diesel,Manual,Varanasi,First,Individual,1248.0,FWD,4296.0,1695.0,1685.0,7.0,45.0,89.0,200.0,9.71445146547012e-16,-0.37784124931993823
Mercedes-Benz,2250000,2016,79000,Diesel,Automatic,Chennai,First,Individual,2143.0,AWD,4417.0,1804.0,1494.0,5.0,50.0,168.0,350.0,-8.326672684688674e-16,1.0477902194000024
Maruti Suzuki,565000,2017,64000,Petrol,Manual,Ranchi,First,Individual,1373.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,91.0,130.0,-9.43689570931383e-16,-0.4907030866909621
Hyundai,550000,2018,56000,Petrol,Manual,Hyderabad,First,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,81.0,114.0,-4.996003610813204e-16,-0.5236653086149117
Hyundai,178000,2007,85000,Petrol,Manual,Coimbatore,Second,Individual,1086.0,FWD,3565.0,1525.0,1590.0,5.0,35.0,63.0,89.0,2.220446049250313e-16,-2.0216775053024487
Mahindra,1550000,2022,12000,Diesel,Manual,Delhi,First,Individual,2179.0,RWD,4456.0,1820.0,1995.0,7.0,60.0,137.0,319.0,2.3037127760972e-15,0.6612935378378736
Maruti Suzuki,711000,2018,67900,Diesel,Manual,Mumbai,First,Individual,1248.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,89.0,200.0,6.38378239159465e-16,-0.21406324447731767
Tata,375000,2018,48144,Petrol,Manual,Kolkata,First,Individual,1199.0,FWD,3992.0,1677.0,1537.0,5.0,35.0,84.0,114.0,-3.3306690738754696e-16,-1.006338782770547
Honda,690000,2016,38000,Diesel,Manual,Patna,First,Individual,1498.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,99.0,200.0,-8.049116928532385e-16,-0.2496525696279369
Toyota,944999,2016,65321,Diesel,Manual,Patna,First,Individual,2494.0,RWD,4585.0,1765.0,1760.0,8.0,55.0,101.0,200.0,1.3877787807814457e-15,0.11645062689823694
Mercedes-Benz,1350000,2014,80000,Petrol,Automatic,Bangalore,Third,Individual,1595.0,FWD,4292.0,1780.0,1433.0,4.0,50.0,121.0,200.0,-1.6930901125533637e-15,0.5128994949373513
Maruti Suzuki,850000,2018,37093,Diesel,Manual,Jalandhar,First,Individual,1248.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,89.0,200.0,6.38378239159465e-16,-0.005115297725002817
Volkswagen,1200000,2021,37230,Petrol,Manual,Hyderabad,First,Individual,999.0,FWD,4390.0,1699.0,1467.0,5.0,55.0,109.0,175.0,-1.1934897514720433e-15,0.3841319834872271
Maruti Suzuki,329000,2014,76116,Petrol,Automatic,Mumbai,First,Individual,998.0,FWD,3600.0,1600.0,1560.0,5.0,35.0,67.0,90.0,-5.551115123125783e-17,-1.177196426645862
Honda,300000,2010,83359,Petrol,Manual,Mumbai,First,Individual,1799.0,FWD,4545.0,1750.0,1450.0,5.0,50.0,130.0,171.62,-1.4155343563970746e-15,-1.299534502074195
Audi,1150000,2013,30000,Diesel,Automatic,Delhi,Second,Individual,1498.0,FWD,4370.0,1770.0,1545.0,5.0,50.0,116.0,200.0,-2.498001805406602e-16,0.3370866425349091
Hyundai,465000,2019,28000,Other,Manual,Delhi,First,Individual,1086.0,FWD,3610.0,1645.0,1560.0,5.0,60.0,58.0,84.0,-5.551115123125783e-17,-0.7321072360118279
Skoda,2350000,2018,14120,Petrol,Automatic,Pune,First,Individual,1798.0,FWD,4861.0,1864.0,1483.0,5.0,66.0,177.0,250.0,-9.71445146547012e-16,1.0916081372360196
Hyundai,250000,2014,25000,Petrol,Manual,Meerut,First,Individual,814.0,FWD,3495.0,1550.0,1500.0,5.0,32.0,55.0,75.0,-7.494005416219807e-16,-1.5458785760569431
MG,1950000,2020,28584,Petrol,Automatic,Hyderabad,First,Individual,1451.0,FWD,4720.0,1835.0,1760.0,6.0,60.0,141.0,250.0,1.3877787807814457e-15,0.901725675099341
Hyundai,409999,2014,55000,Petrol,Manual,Delhi,First,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,81.0,114.0,-4.996003610813204e-16,-0.8915991695982707
Ford,575000,2019,71569,Diesel,Manual,Lucknow,First,Individual,1498.0,FWD,3886.0,1695.0,1525.0,5.0,40.0,99.0,215.0,-4.440892098500626e-16,-0.46927667376648424
Hyundai,270000,2012,41200,Petrol,Manual,Mumbai,First,Individual,1197.0,FWD,3585.0,1595.0,1550.0,5.0,35.0,79.0,112.7619,-1.6653345369377348e-16,-1.4411369495043846
Mahindra,434999,2013,117000,Diesel,Manual,Kanpur,First,Individual,2179.0,RWD,4430.0,1817.0,1975.0,8.0,60.0,120.0,290.0,2.248201624865942e-15,-0.8162625930014354
Maruti Suzuki,465000,2014,65000,Petrol,Manual,Ahmedabad,Second,Individual,1197.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,85.0,114.0,-1.1102230246251565e-16,-0.7321072360118279
Hyundai,350000,2011,21000,Petrol,Manual,Hyderabad,First,Individual,1197.0,FWD,3585.0,1595.0,1550.0,5.0,35.0,79.0,112.7619,-1.6653345369377348e-16,-1.09602958797009
Hyundai,900000,2020,23000,Petrol,Manual,Other,First,Individual,998.0,FWD,3995.0,1770.0,1605.0,5.0,45.0,118.0,172.0,3.608224830031759e-16,0.06068970208195414
Maruti Suzuki,595000,2016,26357,Petrol,Manual,Bangalore,First,Individual,1197.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,83.0,115.0,-3.885780586188048e-16,-0.4276682436243619
Hyundai,1260000,2018,33500,Petrol,Automatic,Mumbai,First,Individual,1591.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,122.0,154.0,5.551115123125783e-16,0.43772609130969625
Tata,530000,2020,5923,Diesel,Manual,Ranchi,First,Commercial Registration,1248.0,FWD,3995.0,1706.0,1570.0,5.0,44.0,74.0,190.0,2.7755575615628914e-17,-0.569242142979312
Maruti Suzuki,599000,2015,72000,Diesel,Manual,Agra,First,Individual,1248.0,FWD,4265.0,1695.0,1685.0,7.0,45.0,89.0,200.0,9.71445146547012e-16,-0.4195375462274863
Mahindra,1595000,2018,54154,Diesel,Automatic,Lucknow,Second,Individual,2179.0,FWD,4585.0,1890.0,1785.0,7.0,70.0,153.0,360.0,1.5265566588595902e-15,0.6916826379457816
Volvo,1798999,2017,14000,Diesel,Automatic,Delhi,First,Individual,1984.0,FWD,4370.0,1783.0,1458.0,5.0,60.0,150.0,350.0,-1.304512053934559e-15,0.8181801250302737
Maruti Suzuki,636000,2021,35500,Petrol,Manual,Ranchi,First,Individual,1197.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,83.0,115.0,-7.494005416219807e-16,-0.34713699853932456
Hyundai,950000,2018,63000,Diesel,Manual,Delhi,First,Individual,1396.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,89.0,224.0,5.551115123125783e-16,0.1224605205392139
Maruti Suzuki,800000,2017,52836,Diesel,Manual,Ahmedabad,First,Individual,1598.0,FWD,4300.0,1765.0,1590.0,5.0,48.0,118.0,320.0,2.220446049250313e-16,-0.07547977828479147
Maruti Suzuki,434000,2017,50000,Petrol,Automatic,Dehradun,First,Individual,998.0,FWD,3715.0,1635.0,1565.0,5.0,35.0,67.0,90.0,-2.7755575615628914e-17,-0.8191775834294146
Hyundai,625000,2016,72114,Diesel,Manual,Jalandhar,First,Individual,1396.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,89.0,220.0,-6.661338147750939e-16,-0.36815022490054655
Mercedes-Benz,3100000,2019,24000,Petrol,Automatic,Delhi,First,Individual,1991.0,FWD,4424.0,1804.0,1494.0,5.0,50.0,181.0,300.0,-8.326672684688674e-16,1.3646336482093813
Audi,1490000,2012,42000,Diesel,Automatic,Raipur,First,Individual,1968.0,FWD,4915.0,1874.0,1455.0,5.0,65.0,177.0,380.0,-1.3600232051658168e-15,0.6191754136044142
Toyota,1989999,2018,55000,Diesel,Manual,Pune,First,Individual,2393.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,148.0,343.0,1.582067810090848e-15,0.9226267830447327
Lexus,3900000,2017,31059,Petrol,Automatic,Bangalore,First,Individual,2494.0,RWD,4915.0,1820.0,1450.0,5.0,65.0,202.0,213.0,-1.4155343563970746e-15,1.5831563409732023
Honda,635000,2016,72200,Diesel,Manual,Kanpur,First,Individual,1498.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,99.0,200.0,-8.049116928532385e-16,-0.34903014156858847
Tata,575000,2013,72000,Diesel,Manual,Ahmedabad,Second,Individual,2179.0,RWD,4655.0,1965.0,1922.0,7.0,55.0,138.0,320.0,2.0816681711721685e-15,-0.46927667376648424
Maruti Suzuki,590000,2016,77000,Diesel,Manual,Delhi,First,Individual,1598.0,FWD,4300.0,1765.0,1590.0,5.0,48.0,118.0,320.0,2.220446049250313e-16,-0.4379195190543026
Honda,1199000,2020,26497,Petrol,Manual,Kolkata,Second,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,117.0,145.0,-8.049116928532385e-16,0.38321308167663154
Hyundai,380000,2013,57000,Petrol,Automatic,Kanpur,First,Individual,1197.0,FWD,3585.0,1595.0,1550.0,5.0,35.0,79.0,112.7619,-1.6653345369377348e-16,-0.98921735666684
Audi,975000,2012,56000,Diesel,Automatic,Delhi,Second,Individual,1498.0,FWD,4370.0,1770.0,1545.0,5.0,50.0,116.0,200.0,-2.498001805406602e-16,0.15197372144689272
Audi,1000000,2010,67000,Petrol,Automatic,Dehradun,Second,Individual,1798.0,FWD,4701.0,1826.0,1427.0,5.0,63.0,170.0,320.0,-1.7763568394002505e-15,0.18063815476331296
Mahindra,1800000,2021,14500,Diesel,Manual,Hyderabad,First,Individual,2184.0,AWD,3985.0,1820.0,1844.0,4.0,57.0,130.0,300.0,1.7763568394002505e-15,0.8187599138738402
Hyundai,245000,2011,41000,Petrol,Manual,Delhi,First,Individual,1498.0,FWD,4370.0,1770.0,1545.0,5.0,50.0,116.0,200.0,-2.498001805406602e-16,-1.5735584670525298
Kia,1275000,2021,30000,Diesel,Automatic,Mohali,First,Individual,1493.0,FWD,4315.0,1800.0,1645.0,5.0,50.0,113.0,250.0,6.661338147750939e-16,0.4506715571641228
Mahindra,955000,2016,110000,Diesel,Automatic,Ahmedabad,First,Individual,1997.0,FWD,4585.0,1890.0,1785.0,7.0,70.0,138.0,320.0,1.5265566588595902e-15,0.12843333209377042
Mahindra,630000,2015,115339,Diesel,Manual,Ahmedabad,Second,Individual,1493.0,RWD,3995.0,1835.0,1839.0,7.0,60.0,100.0,240.0,1.7486012637846216e-15,-0.3585470167512656
Audi,4475000,2020,18000,Diesel,Automatic,Delhi,Second,Individual,1968.0,AWD,4663.0,1893.0,1659.0,5.0,70.0,188.0,400.0,7.771561172376096e-16,1.7107913001803228
Mahindra,1950000,2022,4500,Diesel,Automatic,Ludhiana,First,Individual,2184.0,AWD,3985.0,1820.0,1844.0,4.0,57.0,130.0,300.0,1.7763568394002505e-15,0.901725675099341
Hyundai,890000,2017,49000,Petrol,Manual,Pune,First,Individual,1591.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,122.0,154.0,5.551115123125783e-16,0.04786690820705145
Mahindra,1864999,2020,30000,Diesel,Automatic,Bangalore,First,Individual,2184.0,AWD,3985.0,1820.0,1855.0,4.0,57.0,130.0,300.0,1.8318679906315083e-15,0.8556421963191271
Hyundai,540000,2015,59000,Diesel,Manual,Agra,First,Individual,1396.0,FWD,3995.0,1760.0,1555.0,5.0,45.0,89.0,220.0,-1.1102230246251565e-16,-0.5462136234571534
Mercedes-Benz,2750000,2019,56500,Diesel,Automatic,Delhi,First,Individual,2143.0,FWD,4424.0,1804.0,1494.0,5.0,50.0,134.0,300.0,-8.326672684688674e-16,1.2478239603526171
Hyundai,400000,2013,71000,Diesel,Manual,Agra,First,Individual,1582.0,FWD,4370.0,1700.0,1475.0,5.0,43.0,126.0,260.0,-1.0547118733938987e-15,-0.9232072890217987
Hyundai,800000,2018,68000,Diesel,Manual,Kanpur,First,Individual,1396.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,89.0,224.0,5.551115123125783e-16,-0.07547977828479147
Maruti Suzuki,780000,2017,94827,Diesel,Manual,Jaipur,First,Individual,1248.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,89.0,200.0,6.38378239159465e-16,-0.10503961296444612
BMW,2385000,2017,22120,Diesel,Automatic,Delhi,First,Individual,1995.0,FWD,4439.0,1821.0,1612.0,5.0,51.0,188.0,400.0,3.885780586188048e-16,1.1064453516149317
Audi,2850000,2017,58000,Petrol,Automatic,Delhi,First,Individual,1798.0,FWD,4933.0,1874.0,1455.0,5.0,75.0,190.0,320.0,-1.3600232051658168e-15,1.282852190919363
Maruti Suzuki,990000,2019,54572,Diesel,Manual,Jaipur,First,Individual,1248.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,89.0,200.0,6.38378239159465e-16,0.1692712911637284
Honda,325000,2010,56000,Petrol,Automatic,Delhi,First,Individual,1497.0,FWD,4420.0,1695.0,1480.0,5.0,42.0,118.0,146.0,-9.992007221626409e-16,-1.1933249721145225
Honda,325000,2011,89000,Petrol,Automatic,Mumbai,Second,Individual,1497.0,FWD,4420.0,1695.0,1480.0,5.0,42.0,118.0,146.0,-9.992007221626409e-16,-1.1933249721145225
Skoda,549000,2014,42000,Diesel,Automatic,Chandigarh,First,Individual,1498.0,FWD,4386.0,1699.0,1466.0,5.0,55.0,103.0,250.0,-1.1934897514720433e-15,-0.5258990657352342
Renault,340000,2017,6000,Diesel,Manual,Kolkata,First,Individual,1461.0,FWD,3805.0,1665.0,1525.0,5.0,41.0,63.0,160.0,-4.440892098500626e-16,-1.1339686386503447
Honda,425000,2013,79500,Diesel,Manual,Pune,First,Individual,1498.0,FWD,3990.0,1680.0,1505.0,5.0,35.0,99.0,200.0,-6.661338147750939e-16,-0.845788031380526
BMW,1689999,2015,82000,Diesel,Automatic,Delhi,Second,Individual,1995.0,RWD,4633.0,1811.0,1429.0,5.0,57.0,188.0,400.0,-1.7486012637846216e-15,0.7527506405233134
Toyota,2750000,2021,34228,Diesel,Manual,Udupi,First,Individual,2393.0,RWD,4735.0,1830.0,1795.0,8.0,55.0,148.0,343.0,1.582067810090848e-15,1.2478239603526171
Maruti Suzuki,550000,2018,50000,Petrol,Manual,Meerut,First,Individual,1197.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,83.0,115.0,-3.885780586188048e-16,-0.5236653086149117
Nissan,550000,2014,65000,Diesel,Manual,Ahmedabad,First,Individual,1461.0,FWD,4331.0,1822.0,1671.0,5.0,50.0,108.0,248.0,8.604228440844963e-16,-0.5236653086149117
Tata,555000,2018,20000,Petrol,Automatic,Mumbai,First,Individual,1199.0,FWD,3746.0,1647.0,1535.0,5.0,35.0,84.0,114.0,-3.3306690738754696e-16,-0.5125654133365528
Maruti Suzuki,391000,2017,24000,Petrol,Manual,Patna,First,Individual,998.0,FWD,3600.0,1600.0,1560.0,5.0,35.0,67.0,90.0,-5.551115123125783e-17,-0.9524359862916808
Maruti Suzuki,560000,2017,36000,Petrol,Automatic,Delhi,First,Individual,1197.0,FWD,3700.0,1690.0,1595.0,5.0,32.0,82.0,113.0,2.498001805406602e-16,-0.5015787226801528
